,0
2020-01-03,-1001.941100000122
2020-01-06,2999.252000000049
2020-01-07,-2000.098700000746
2020-01-08,-999.9841000001015
2020-01-09,3537.756999999203
2020-01-10,1665.754699999123
2020-01-13,2999.479800000444
2020-01-14,4298.540299999806
2020-01-15,2992.99820000007
2020-01-16,-122.99470000015287
2020-01-17,-999.9824999999162
2020-01-21,-23.11659999998369
2020-01-22,2997.047799999875
2020-01-23,1385.0804999996499
2020-01-24,2202.737000000064
2020-01-27,1432.0974999999294
2020-01-28,698.9558000000172
2020-01-29,3358.574600000262
2020-01-30,-2662.9181999997627
2020-01-31,-3999.8275999998496
2020-02-03,997.0564000001434
2020-02-04,1018.1527999997029
2020-02-05,3997.7099999999064
2020-02-06,6869.319399999973
2020-02-07,3835.1209999995426
2020-02-10,-1999.9646000000403
2020-02-11,6997.632599999667
2020-02-12,1874.1286999997553
2020-02-13,-1999.7244000005421
2020-02-14,6004.651499999985
2020-02-17,-1836.2410000004727
2020-02-18,-0.5612000000468242
2020-02-19,652.4514999996096
2020-02-20,3551.053999999986
2020-02-21,1033.440899999991
2020-02-24,999.9736000000128
2020-02-25,-1760.337799999888
2020-02-26,999.9002999998957
2020-02-27,999.7053000000684
2020-02-28,2999.5012999999826
2020-03-02,8995.734199999857
2020-03-03,1999.8825999999565
2020-03-04,1008.4777999993653
2020-03-05,-1999.9799999996021
2020-03-06,0.0439999997539644
2020-03-09,1000.199099999863
2020-03-10,4992.181599999938
2020-03-11,5016.702800000279
2020-03-12,-1001.429600000196
2020-03-13,5261.4615999998605
2020-03-16,5997.313600000046
2020-03-18,3398.5692999998882
2020-03-19,998.7702000001968
2020-03-20,-1000.1747999996732
2020-03-23,2999.274300000147
2020-03-24,-1360.204599999853
2020-03-25,995.7633000001349
2020-03-26,-0.028800000083492705
2020-03-27,5998.935799999637
2020-03-30,998.78660000121
2020-03-31,1602.8676999999966
2020-04-01,1257.3382000003373
2020-04-02,-999.7046000000729
2020-04-03,2491.6065999998036
2020-04-06,5487.458600000126
2020-04-07,6996.1972999994905
2020-04-08,-1008.7379999999379
2020-04-09,7998.87599999985
2020-04-10,5000.0119999998315
2020-04-13,-3999.8698000000295
2020-04-14,1999.0628999999117
2020-04-15,-999.8702000000293
2020-04-16,999.6983999998886
2020-04-17,-877.9828000005206
2020-04-20,-2429.150700000253
2020-04-21,-1999.7632000000117
2020-04-22,2788.7386999999007
2020-04-23,-999.9416000000978
2020-04-24,4998.978100000321
2020-04-27,999.9980000000098
2020-04-28,-2797.092999999178
2020-04-29,-388.09120000054463
2020-04-30,661.0144000000103
2020-05-01,6684.626299999973
2020-05-04,2891.584199999944
2020-05-05,3474.333000000159
2020-05-06,3139.9327000001517
2020-05-07,-999.8917000003709
2020-05-08,1999.0401999998767
2020-05-11,6994.530999999886
2020-05-12,2999.216899999692
2020-05-13,-1999.9087999990095
2020-05-14,3999.6327999998175
2020-05-15,-1999.9701999998088
2020-05-18,999.9540000001265
2020-05-19,1999.7239999998073
2020-05-20,-1999.7665999996075
2020-05-21,0.5255999999387768
2020-05-22,216.82610000001978
2020-05-25,4351.667799999852
2020-05-26,-0.22880000004329304
2020-05-27,-0.5780999999819869
2020-05-28,-1999.9709999999136
2020-05-29,5358.471199999838
2020-06-01,3714.015999999967
2020-06-02,4695.345799999917
2020-06-03,4763.6796000001505
2020-06-04,2000.0401999995847
2020-06-05,2995.786000000061
2020-06-08,998.6170000009147
2020-06-09,-2000.4503999990038
2020-06-10,932.6734000000051
2020-06-11,1999.1129000000917
2020-06-12,856.9666000000425
2020-06-15,-1999.4244999999903
2020-06-16,4996.569800000068
2020-06-17,2999.534599999688
2020-06-18,3998.6484000000096
2020-06-19,-1999.1105999999045
2020-06-22,7995.081600000072
2020-06-23,4988.604000000116
2020-06-24,7610.794199999937
2020-06-25,5993.374399999618
2020-06-26,-0.034999998778403096
2020-06-29,3999.908599999929
2020-06-30,8993.270200000065
2020-07-01,-1999.8176999999896
2020-07-02,5997.036999999923
2020-07-03,4555.633299999985
2020-07-06,993.2850999999788
2020-07-07,0.027599999972039768
2020-07-08,0.03299999988257696
2020-07-09,-1.6300999999679107
2020-07-10,-0.07079999905556633
2020-07-13,3997.399200000007
2020-07-14,1076.864899999998
2020-07-15,1000.142500000137
2020-07-16,-1639.5484999999235
2020-07-20,-0.24239999985616123
2020-07-21,-2999.6335999999587
2020-07-22,-851.9209000000448
2020-07-23,1999.947900000322
2020-07-24,2998.812500001167
2020-07-27,1999.8968000000011
2020-07-28,-1635.9111999999618
2020-07-29,1999.9008000000358
2020-07-30,785.4487000000041
2020-07-31,999.8903999999632
2020-08-03,-999.9556000001415
2020-08-04,-1726.6803999998851
2020-08-05,3228.1215000009897
2020-08-06,-3999.8183999994635
2020-08-07,-2999.956499999882
2020-08-10,1999.8890000000786
2020-08-11,-2.5321000004885263
2020-08-12,1998.4308999999557
2020-08-13,3693.7895999993552
2020-08-14,-1999.9959999991001
